id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5280496,Freshwater 1 bed furnished unit,27336169,Andrea,,Warringah,-33.771613070956604,151.2771091918066,Entire home/apt,105,14,4,2016-11-27,0.09,1,0
5280761,Designer Terrace - Woollahra,27338181,Sally,,Woollahra,-33.88890538703087,151.25072091678027,Private room,161,1,0,,,1,0
5280894,Gorgeous Coogee Beach only two minutes away !,27338970,L&D,,Randwick,-33.92459063443273,151.25464154746135,Entire home/apt,180,1,151,2018-12-04,3.52,1,97
5281106,In split-level NYC style,4307490,Laura,,Sydney,-33.877986741550004,151.21650931139442,Entire home/apt,350,4,0,,,1,0
5281228,Manly /Fairlight -garden apartment,27144414,Sandy,,Manly,-33.79724977201049,151.27325687270164,Private room,100,1,5,2016-02-29,0.11,1,0
5281882,LOVELY STUDIO CLOSE TO THE BEACH,1509818,Monia,,Pittwater,-33.699979747444836,151.3065065339707,Entire home/apt,173,7,0,,,2,365
5282128,Surry Hills house best location inner city,20262342,Carolina,,Sydney,-33.87973809254381,151.216603573972,Entire home/apt,150,1,189,2018-11-22,4.09,1,322
5283903,brand-new two bedrooms two bath apartment at city!,24886625,Leo,,Sydney,-33.87860787231744,151.19723864532486,Entire home/apt,251,5,1,2016-08-20,0.04,3,265
5286070,SYDNEY BEACH PAD,27369712,Regina,,Randwick,-33.94435569018843,151.2565855449114,Entire home/apt,199,7,1,2015-04-19,0.02,2,38
5287526,Spacious 4 bedroom Rozelle Home,17582213,Samantha And Mark,,Leichhardt,-33.867365592168845,151.16782733092984,Entire home/apt,357,7,0,,,1,343
5287557,Modern 3 bedroom townhouse,17660858,Shay,,Randwick,-33.95059237558516,151.2430833492157,Entire home/apt,140,10,0,,,1,0
5287956,Newport - Private Rooms with views,5004627,Ken And Margie,,Pittwater,-33.65130608479576,151.31349306573793,Entire home/apt,105,1,10,2017-04-01,0.25,2,96
5288212,Surry Hills oasis  ,27382869,Brendan,,Sydney,-33.88458530682851,151.21231688097518,Entire home/apt,161,1,1,2015-03-09,0.02,1,0
5288239,Tranquil Garden Studio with Views,27383149,Linda,,Warringah,-33.78386367989328,151.28126322994135,Entire home/apt,150,2,2,2016-03-01,0.06,1,0
5288302,"2 bedroom apt, sleeps 4 and 10 mins to city",27383589,Cindy,,Mosman,-33.845736988713334,151.24468122967824,Entire home/apt,199,5,3,2016-12-31,0.07,1,0
5288331,One Bedroom - Split Level Apartment,151269,Tom & Yvette,,Sydney,-33.90294152066109,151.1996180252053,Entire home/apt,145,2,93,2018-11-07,2.02,2,119
5288557,Bondi Beach 200 metres to the water,10753509,Rory,,Waverley,-33.89085052512859,151.2835923149845,Entire home/apt,590,6,4,2015-06-29,0.09,1,83
5288668,A home in the Hills,26818705,Theresa & James,,The Hills Shire,-33.75831956284602,150.9953040807537,Private room,50,2,34,2018-11-16,0.76,1,164
5288902,Large Art Deco - At the Beach,27388116,Belinda,,Randwick,-33.92040419969926,151.254901633904,Private room,120,1,0,,,1,0
5291466,Bondi Large Stylish 1BR Suite,4062213,Nick,,Waverley,-33.891992503942994,151.24607746086608,Entire home/apt,179,2,29,2017-10-12,0.73,2,0
5296420,Room  close to Sydney CBD and airport,22283266,Edi,,Marrickville,-33.91497497634537,151.166456613377,Private room,55,1,9,2016-10-04,0.27,4,0
5297599,Sydney CBD view cottage in Rozelle,23062077,Natasha,,Leichhardt,-33.864104938106486,151.17176721311597,Entire home/apt,400,2,32,2018-09-30,0.73,1,361
5298025,Relax on the water,27441804,Gail,,Warringah,-33.78222237533209,151.27934360180686,Entire home/apt,599,5,5,2018-01-16,0.20,1,352
5298370,A piece of heaven in the City...,758868,Guillaume,,Sydney,-33.87952448288512,151.21093279484657,Entire home/apt,115,4,5,2017-10-07,0.11,1,0
5298389,Private Room in Stylish Apartment,1517075,Melissa,,Sydney,-33.868183753461395,151.19009810129526,Private room,80,7,4,2016-11-26,0.09,1,0
5298479,Unique tranquil home near airport,7083305,Peter And Morgan,,Canterbury,-33.92476118823311,151.13370647338837,Private room,89,1,3,2017-01-02,0.07,1,0
5299357,Beautiful rare artist's mansion,24389549,Nahji,,Sydney,-33.87317095649628,151.2259309430499,Entire home/apt,545,1,23,2018-06-03,0.70,4,339
5301540,Light-filled sunny pad easy walk to UNSW & shops,27459825,Peta,,Randwick,-33.91447463860856,151.24294758681467,Private room,60,1,55,2018-12-02,3.69,1,70
5307040,Beautiful Double Room in Gorgeous Darlinghurst Tce,3665206,"Margo, Cyrus & Sabbath The Cat",,Sydney,-33.877666405317456,151.2186050885828,Private room,84,2,19,2018-11-18,0.43,2,85
5308736,Bright Master Bedroom with En Suite,27496503,Dongsik,,Rockdale,-33.9509436167744,151.13945922466476,Private room,55,2,46,2018-10-03,1.00,1,102
5309234,GREAT LOCATION! LOVELY NEW STUDIO  ,1509818,Monia,,Pittwater,-33.70208260068223,151.30524728639344,Entire home/apt,173,1,0,,,2,365
5309801,Private Queen Bed Ensuite Room Near Train Station,27505962,Adam & Yiwa,,City Of Kogarah,-33.97025292087834,151.1227461345049,Private room,50,1,114,2018-11-22,2.48,1,56
5309877,AMAZING INNER CITY HOUSE/TERRACE,27506362,Malissa,,Sydney,-33.87614869073509,151.22554124042531,Entire home/apt,320,3,10,2018-01-02,0.42,1,0
5310027,Ocean Breeze - stylish & private,19419374,John,,Randwick,-33.936239530865954,151.25868310101075,Private room,100,2,53,2017-12-09,1.15,2,2
5310672,Tranquil Potts Point Studio loft,27511440,Chris,,Sydney,-33.87499268285301,151.22263512925525,Entire home/apt,120,3,19,2017-01-03,0.42,1,0
5310744,Private Studio Close to Everything,27511746,Ann-Marie,,Sydney,-33.912744956868195,151.19950479513787,Private room,100,1,94,2018-12-06,2.05,1,344
5310960,"Dural cottage retreat, tennis & swimming resort",27513128,Paul & Debbie,,The Hills Shire,-33.62964884921001,151.01461749257925,Entire home/apt,129,1,120,2018-11-23,2.63,1,321
5311471,Bondi Beach Pad,22791971,Antoine,,Waverley,-33.89499084868524,151.26792458474665,Entire home/apt,199,3,0,,,1,0
5318364,Ideally located Surry Hills terrace,15396219,Tessa,,Sydney,-33.889777171013144,151.2094333455146,Entire home/apt,210,3,36,2018-12-01,0.78,1,4
5318876,Come and stay for 3 months with us!,18775945,Michelle,,Pittwater,-33.69999290002313,151.29372256275224,Private room,125,14,0,,,1,0
5319432,Fantastic 2 bedroom apartment.,27558347,Karen,,Randwick,-33.92062176851985,151.24579287238925,Entire home/apt,130,3,0,,,1,0
5320507,Hyde Park Plaza (adjacent Hyde Park,24343791,Waldemar,,Sydney,-33.87589829730146,151.21189129859334,Entire home/apt,245,3,30,2018-10-29,0.69,2,346
5320530,Private Garden Studio with air con,27566428,Michael,,Sydney,-33.89380426266248,151.2139027176479,Entire home/apt,129,3,52,2018-12-03,1.13,1,28
5320805,Bronte Family Home with Big Backyard & Spa!,6871702,Sally,,Waverley,-33.90730055159815,151.26680448388626,Entire home/apt,230,3,13,2017-05-27,0.28,1,0
5321115,Bondi 1-bedroom ocean view ,27569865,Malvina,,Waverley,-33.89828689415326,151.26087721345556,Entire home/apt,84,1,0,,,1,0
5321904,Great Manly Apt close to everything,27573512,Barbara,,Manly,-33.7994529156791,151.2795666176082,Entire home/apt,199,2,8,2017-03-05,0.20,1,0
5322101,Comfy Room in Redfern with own bathroom,27574443,Kristi,,Sydney,-33.89481146758277,151.1986084456912,Private room,57,1,7,2017-03-04,0.28,2,0
5323078,Bondi Junction Hideaway,27578505,Elly,,Waverley,-33.90027227689289,151.25197454418327,Entire home/apt,80,7,24,2018-11-21,0.56,2,285
5329987,Comfy & Spacious 1 Bed unit,27621500,Sonia,,Randwick,-33.94044320556343,151.23348067884754,Entire home/apt,148,5,1,2015-04-05,0.02,1,220
5338425,sweet 1br art deco in heart of potts point,11559018,Barbara,,Sydney,-33.87148324577205,151.22362676707473,Entire home/apt,120,2,34,2018-10-30,0.75,1,0
5339881,"Well lit, air-conditioned Bedroom-near Manly",21383613,Tez,,Manly,-33.79373943841857,151.2614659810247,Private room,40,2,35,2018-08-09,0.92,1,278
5339938,room in north epping,27671523,Naïla,,Hornsby,-33.75912697914894,151.09182011436215,Private room,60,1,1,2015-03-13,0.02,1,0
5339994,"Quiet, leafy and sunny apartment that we call home",27507267,Daniel & Nicky,,Sydney,-33.87674799690036,151.22464015009814,Entire home/apt,177,2,16,2018-10-27,0.35,1,344
5347035,Best location 1 bed apt + sun room,5030218,Javier,,Waverley,-33.88748053034335,151.27106690434059,Entire home/apt,120,3,11,2017-01-01,0.30,2,0
5347087,BONDI- ROOM AVAILABLE BRIGHT &CLEAN,1464461,Betty,,Waverley,-33.893142521775786,151.2623616395284,Private room,75,7,0,,,2,0
5347383,Modern Home on the Waters Edge,5017075,Lisa,,Manly,-33.79871255625399,151.2702050268806,Entire home/apt,651,5,0,,,1,340
5348612,Well presented 1br apartment ,27721476,Michael,,Sydney,-33.87266506090345,151.22686173005653,Entire home/apt,93,6,1,2015-04-04,0.02,1,0
5352559,15% discount for advance bookings *,26863775,Peter,,Lane Cove,-33.81279037552782,151.16252351190354,Private room,60,1,54,2018-10-05,1.17,2,70
5353892,Gorgeous single room close to beach,21576738,Marita,,Randwick,-33.93980280842301,151.25514255987594,Private room,80,1,67,2018-11-22,1.45,2,333
5354563,Coogee - Fully Self Contained Unit,27386569,Elise,,Randwick,-33.933905340674706,151.26008662682986,Private room,107,7,1,2016-06-29,0.03,1,299
5355020,Bright Bondi home close to it all.,26029463,Jo,,Waverley,-33.883317825447044,151.2721746170493,Entire home/apt,174,3,2,2015-06-01,0.05,1,0
5355065,Private Sunny Bedroom near Coogee and Randwick!,27759196,Matt,,Randwick,-33.9127450208545,151.2425183105618,Private room,55,2,0,,,1,0
5355620,Lovely room in resort complex,25053510,Annie,,Lane Cove,-33.82621925021575,151.19543563738247,Private room,100,1,58,2018-08-28,1.26,1,309
5355887,Across the street from the beach,2235243,Bill,,Warringah,-33.72724725015075,151.2994503930061,Private room,71,1,23,2018-04-20,0.51,1,6
5356936,"Quiet, conveniently located home",27769570,Melanie,,Willoughby,-33.81871841376986,151.19941616172088,Private room,66,2,12,2017-12-05,0.28,1,305
5357073,Hyde Park Large Studio,6768173,Coco,,Sydney,-33.876394406947746,151.21287449541222,Entire home/apt,136,5,129,2018-11-21,2.89,4,306
5357394,Sunny - Close to Beach & City w/ 2 x Balconies,3162772,Abigail,,Randwick,-33.91180187216313,151.25236558596902,Entire home/apt,100,5,3,2016-03-11,0.09,2,0
5360268,2 Bedroom with Harbour Views,24805704,Jess,,Woollahra,-33.87379672223896,151.24719218234432,Entire home/apt,251,2,1,2017-01-02,0.04,1,0
5364488,One bedroom is available in 4 bedrr,9013879,Rahul,,Blacktown,-33.70938358917826,150.89029792528316,Private room,150,1,0,,,1,365
5364619,Comfortable 2bdr apartment,27810591,Tracy,,Waverley,-33.86300220405494,151.28002741466477,Entire home/apt,174,5,0,,,1,0
5364803,"Peaceful room in Mosman Bay, Sydney",27811996,Ann,,Mosman,-33.836369064174555,151.23204490373607,Private room,100,1,34,2018-12-01,0.83,1,40
5364892,"Idyllic convenience, views to Bondi",27812727,Faith & Michael,,Woollahra,-33.8856570362264,151.26017332481874,Entire home/apt,150,5,3,2015-08-31,0.07,1,0
5364907,Bundeena Beach Bliss - Absolute Waterfront Home,23602730,Anne,,Sutherland Shire,-34.080914611861935,151.15427637005996,Entire home/apt,700,1,14,2018-09-15,0.31,3,311
5364954,1 bedroom unit - 10mins to CBD,10218929,Ciara,,Sydney,-33.90507608038403,151.2004221889319,Entire home/apt,109,1,1,2015-03-26,0.02,1,0
5365936,beautiful tranquil beach hideaway,26045254,Gabriella,,Waverley,-33.90689286619599,151.26902240284602,Private room,90,1,0,,,1,363
5366833,Beautiful Beach pad,6301344,Anna,,Randwick,-33.9176993117282,151.2600740155008,Entire home/apt,190,7,1,2016-01-05,0.03,1,0
5366904,Inner city studio,6746790,Nicholas,,Sydney,-33.87590796151116,151.21523130222403,Entire home/apt,80,2,127,2018-11-04,2.74,4,172
5367239,Urban living with a village feel,27824002,Matthew,,Sydney,-33.89535153085231,151.19809342070286,Private room,84,2,1,2015-03-05,0.02,1,0
5367244,Cozy Studio in Frenchs Forest,22138364,Adam,,Warringah,-33.748243675409306,151.2283152629251,Entire home/apt,90,2,49,2018-07-19,1.18,1,320
5367990,Awesome Beach Apartment (Private Room),12527636,Manu,,Waverley,-33.893450690261346,151.27202907534937,Private room,78,2,2,2018-10-31,0.04,1,51
5373846,Lovely one-bed apartment,21061643,Riah,,Randwick,-33.941907224162165,151.23904529841684,Entire home/apt,90,9,2,2016-10-06,0.06,2,0
5374803,Large room in beautiful Surry Hills,24417888,Eleanor,,Sydney,-33.880289719901405,151.21541194521404,Private room,60,1,2,2016-03-09,0.05,1,0
5374892,Avalon Retreat ,2460242,Bill,,Pittwater,-33.62847937078517,151.33789507662368,Entire home/apt,850,2,25,2016-10-30,0.56,1,0
5375078,"Queenscliff Road House, walk to beach, sleeps 12",27808632,Priscilla,,Warringah,-33.78089658988409,151.28181965785774,Entire home/apt,651,7,0,,,1,88
5375483,Luxurious and Art-Filled Darlinghurst Apartment,4205591,Paul,,Sydney,-33.877362110103746,151.21798341792893,Entire home/apt,295,3,47,2018-10-26,1.07,1,331
5375679,Large modern beach pad with sweeping ocean views,18191533,Stuart,,Warringah,-33.7533626531724,151.28985988340938,Entire home/apt,180,2,7,2018-11-15,0.61,1,8
5375695,Bondi Beauty,25714144,Danny,,Waverley,-33.8883694426167,151.27428707270815,Entire home/apt,161,3,28,2018-12-02,0.61,1,320
5375932,Sophisticated Two Bedroom Apartment,27870353,Jay,,Waverley,-33.89066686995507,151.2721206364795,Entire home/apt,439,2,3,2016-12-12,0.09,1,0
5376097,Stay close to the City and Beach!,27021696,James,,Woollahra,-33.881053818988384,151.23808083328754,Entire home/apt,251,4,57,2018-03-17,1.30,1,0
5376308,"Manly share,1 bedrm avail,close to beach & ferry",27872520,Belinda,,Manly,-33.802253067440844,151.289620225834,Private room,300,5,1,2016-01-18,0.03,1,358
5376697,Bondi Junction large 1 bed flat,15207026,Eimear,,Waverley,-33.892813751281984,151.25317879846486,Entire home/apt,150,7,1,2015-08-15,0.02,1,0
5377078,Top Location Central Sydney,25013489,Anna,,Sydney,-33.88882530411054,151.20795039637667,Entire home/apt,210,4,1,2016-03-27,0.03,2,0
5379360,Manly Central Apartment - 7 nights,9847627,Terry & Gwenda,,Manly,-33.79555668716834,151.28678554963838,Entire home/apt,132,7,0,,,2,0
5384884,Tranquil Inner City Family Apartment,27912560,David,,Leichhardt,-33.86176235827755,151.18265965950508,Entire home/apt,150,7,14,2017-10-02,0.31,1,16
5385310,Lovely room in a fun area,27914872,Rosanne,,Sydney,-33.88337352221094,151.21221781633577,Shared room,35,1,4,2015-05-19,0.09,1,0
5385707,Amazing Beach Holiday House with epic views & lux,27914794,Duncan,,Warringah,-33.759346363083694,151.2952236448304,Entire home/apt,500,5,1,2015-03-27,0.02,1,348
5385964,Stylish art deco in Potts Point,14671114,Camsy,,Sydney,-33.872915205254074,151.2210437215348,Entire home/apt,202,3,10,2018-01-27,0.27,1,3
5386253,Quiet garden apartment,27921445,Ann,,Waverley,-33.90693841026607,151.2633727012905,Entire home/apt,199,3,10,2016-11-25,0.22,1,0
5386501,Big Room Available in Eastwood with Pool,25419716,Anthony,,Ryde,-33.773311485402985,151.10175808365526,Private room,150,14,4,2018-03-01,0.13,2,364
5387039,2 bedroom half house/garden flat with waterview,27926711,Kate,,Sutherland Shire,-34.005027999742126,151.05785080482474,Entire home/apt,180,7,5,2017-01-01,0.13,1,250
5387081,New Self Contained Studio,27926990,Anita,,Sutherland Shire,-34.0024457298697,151.0859129547251,Entire home/apt,98,5,43,2018-02-12,0.96,1,3
5388367,"Big Room with Queen Bed,Ocean Views",28194331,Rhiannon,,Randwick,-33.910555831999744,151.25474167881077,Private room,84,1,0,,,1,0
5394943,Apartment near the beach!,9846109,Kabirul,,Rockdale,-33.95919809924573,151.15201372770656,Entire home/apt,174,1,0,,,1,0
5395811,Great room close to beach & city,8683382,Esther,,Waverley,-33.89244538634735,151.25686561079004,Private room,97,2,33,2018-04-10,0.72,3,307
5404401,Sun filled 2 bedroom Townhouse,28014336,Vicki,,Willoughby,-33.81995762131899,151.200712692981,Entire home/apt,199,3,42,2018-11-30,0.96,1,324
5405389,One bedroom beach appartment,7276864,Camille,,Manly,-33.80557231128506,151.28844171602367,Entire home/apt,180,1,0,,,1,0
5405880,Welcome to the Gold Coast,24980530,Linda,,Randwick,-33.92192568712358,151.23623251809548,Private room,57,1,0,,,1,0
5406141,A Beautiful Resort - Family Suite,28025034,Jimmy,,The Hills Shire,-33.62934853740141,151.0162073271309,Private room,269,1,3,2017-08-16,0.07,5,363
5406218,Single room right by the beach,5864701,Tara,,Waverley,-33.88781729185096,151.27189960749823,Private room,29,1,0,,,1,0
5408282,Spacious Convenient Studio with Double,28034470,Matt,,Sydney,-33.872603963219504,151.22676839432776,Entire home/apt,72,7,0,,,1,0
5415668,City/Harbour views from Potts Point,24969450,Peter,,Sydney,-33.8701985549656,151.22359312507976,Entire home/apt,289,4,2,2015-08-03,0.04,1,0
5415930,Room in a modern apartment,28077633,Petr,,Sydney,-33.87950154030197,151.18050384641577,Private room,60,5,0,,,1,0
5416524,Modern Stylish Warehouse Apartment ,7210776,Isobel,,Sydney,-33.87769336199348,151.2248343163389,Entire home/apt,198,5,0,,,1,0
5417282,Modern self-contained studio with ocean views,13315883,Miriam,,Woollahra,-33.86527370313066,151.27820347220927,Entire home/apt,84,4,47,2018-11-24,1.59,2,16
5422840,Deluxe Queen Room With Pool View,28025034,Jimmy,,The Hills Shire,-33.629031874065255,151.01519786762472,Private room,138,1,0,,,5,363
5423149,Bondi Pvt Room in friendly pad,13422331,Lisa And Adam,,Waverley,-33.88927309796093,151.2610894046816,Private room,109,1,1,2018-12-03,1,2,11
5423185,Beachside Bondi Christmas/New Year,5392445,Aine,,Waverley,-33.89429325344363,151.26739182702784,Entire home/apt,800,7,1,2016-01-03,0.03,1,0
5425298,Quiet apartment near Bronte beach,24396618,Sharon,,Waverley,-33.899555641969215,151.2593980374522,Private room,53,5,16,2018-11-01,0.35,1,91
5425713,Tranquil Studio Apartment,10038999,Aleks,,Warringah,-33.76777163305676,151.27498531040396,Entire home/apt,100,2,70,2018-11-19,1.54,1,112
5426498,Room with a view in Surry Hills,25668696,Alison,,Sydney,-33.88207014308706,151.2141458206464,Private room,83,1,23,2018-09-27,0.52,2,150
5426536,Deluxe QueenRoom With Mountain View,28025034,Jimmy,,The Hills Shire,-33.62775110346957,151.0153137660188,Private room,138,1,0,,,5,363
5426619,Beachside Living,28149094,Kate,,Manly,-33.78795261946037,151.28568806714833,Entire home/apt,150,1,1,2015-03-01,0.02,1,0
5426888,Manly great 1 bedder opposite water,28150322,Kym,,Manly,-33.79903235308754,151.27822351330994,Entire home/apt,150,4,87,2018-11-30,2.10,1,223
5432076,BUDGET ACCOMMODATION IN BONDI BEACH,28177223,Marcel,,Waverley,-33.88936075357643,151.26939403784542,Shared room,100,7,0,,,13,90
5433641,Large light room in Elizabeth Bay!,28186841,France,,Sydney,-33.87212070838421,151.22686324727428,Private room,69,3,8,2016-05-14,0.18,1,0
5434043,Tamarama Beachside Oasis,27860695,Will,,Waverley,-33.89655731700894,151.26881570926156,Entire home/apt,174,7,20,2017-01-21,0.43,1,348
5435114,Perfect For Students - Double Room,28177223,Marcel,,Waverley,-33.88951235274249,151.27056338597032,Private room,180,14,1,2015-08-25,0.02,13,351
5435721,"""Lavender Blue""Room(1)for Explorers",28200063,Ode,,City Of Kogarah,-33.96951331053547,151.1006741477707,Private room,71,2,84,2018-11-26,1.83,6,356
5435771,Art Deco Apartment,28200283,Vanessa,,Marrickville,-33.89468385849198,151.15746630791378,Private room,43,1,15,2018-12-02,4.46,1,0
5445574,Enjoy one of Sydney's best views!,13803175,Angie,,North Sydney,-33.85050148048423,151.217445714373,Entire home/apt,145,90,15,2017-04-22,0.39,2,272
5446271,Dantosa Sydney Apartment + Free parking,6592602,Derek,,Sydney,-33.875936441025594,151.22354630348784,Entire home/apt,174,1,58,2018-11-03,1.28,1,159
5446436,Gorgeous large terrace,27613440,Karen,,Sydney,-33.89149234503893,151.2067833159621,Entire home/apt,289,7,3,2018-03-03,0.18,1,345
5446853,Bondi Appartment - awesome balcony!,3677425,James,,Waverley,-33.89314025897599,151.25336815439573,Entire home/apt,150,4,1,2015-10-06,0.03,1,0
5447261,Newtown/Erskineville Terrace. Position Perfect!!,771427,Vanessa,,Sydney,-33.90048888921268,151.1821228662498,Entire home/apt,251,5,7,2017-01-03,0.16,1,75
5447857,Bondi Apartment ,28259299,Daniela,,Waverley,-33.88658336198804,151.2707032204829,Private room,100,1,1,2015-02-26,0.02,1,0
5449798,"Modern home, ocean views from every bedroom!",13315883,Miriam,,Waverley,-33.865741804435366,151.28013738009474,Entire home/apt,375,7,8,2018-01-04,0.27,2,0
5458150,Quiet Bondi 2 bed house with bbq,28205893,Luda,,Waverley,-33.89343223539948,151.262100903977,Entire home/apt,190,14,0,,,1,0
5458448,"Resort style, close to beach & city",28311675,Duncan,,Sydney,-33.886899445638335,151.2250040637703,Entire home/apt,170,3,1,2016-01-03,0.03,1,0
5461733,"chatswood 兩室兩浴,其中一主臥出租｡",28326558,Ming,,Willoughby,-33.80396798411308,151.1811733759187,Private room,100,1,13,2018-06-13,0.33,1,319
5461928,Stylish 2 bdr Glebe terrace,21076284,Stephanie & Duane,,Sydney,-33.88085288311574,151.18473620514717,Entire home/apt,239,2,6,2015-12-01,0.13,1,0
5462401,Huge master bedroom in Surry Hills,28134985,Jonathon,,Sydney,-33.89119915829108,151.21593350269094,Private room,75,4,5,2017-01-01,0.14,1,342
5467489,Caringbah bed and breakfast,28356414,Kurt,,Sutherland Shire,-34.04743398522285,151.12786062369764,Entire home/apt,122,1,247,2018-11-28,5.40,1,211
5469070,Gorgeous private room in beautiful Tamarama,28365145,Connor,,Waverley,-33.89782884865505,151.26833173646403,Private room,90,5,0,,,1,25
5469086,Sunny quiet flat with sea breezes,1980038,Anitta,,Waverley,-33.900261040683795,151.25696165703692,Entire home/apt,100,2,21,2017-07-15,0.57,2,0
5470725,Bondi Beach Pad - opp Bondi Beach,24808854,Grant,,Waverley,-33.89028368573553,151.27399088292287,Entire home/apt,450,8,2,2016-01-17,0.06,1,0
5470828,Surry Hills stylish modern 1 bed ,28376901,Ned,,Sydney,-33.88045961286591,151.2144514761963,Entire home/apt,199,1,1,2015-03-10,0.02,1,0
5471237,A Humble Gateway to an Epic City.,4371019,Chris,,Leichhardt,-33.873847801561624,151.17375568271353,Private room,75,1,5,2015-04-07,0.11,1,0
5472909,Great location Attic Room- City & Bondi Beach,8683382,Esther,,Waverley,-33.89064893206646,151.25675951564872,Private room,65,3,9,2018-10-20,0.38,3,293
5473593,"""Waratah"" - Granny Flat- see Sydney and relax",13832704,Damon And Rachael,,Sutherland Shire,-34.04946197040879,151.04949988962736,Entire home/apt,100,1,35,2018-06-10,0.95,1,352
5481912,CLOVELLY Battery St-L'Abode Accommodation,7409213,L'Abode Accommodation Specialist,,Randwick,-33.91228988693665,151.2607563421124,Entire home/apt,444,7,1,2016-12-06,0.04,176,340
5482066,Newly Renovated Studio Granny Flat,28431128,Robert,,Liverpool,-33.929335010692206,150.94948291546638,Private room,100,1,0,,,1,308
5482515,Charming 1BD Loft Apt,28433690,Annie,,Ku-Ring-Gai,-33.78704387230078,151.17852905707198,Entire home/apt,100,7,6,2016-12-30,0.14,1,166
5482864,Sunny Bondi Pad 200m from the beach,9821857,Lucile,,Waverley,-33.89400526723396,151.27039133724531,Entire home/apt,251,6,12,2017-10-15,0.27,1,0
5486021,Studio at trendy and vibrant Macleay St,11856518,Manuel,,Sydney,-33.870255377189395,151.22479434005837,Entire home/apt,136,4,57,2018-11-29,1.25,1,51
5490478,Balmain charmer double room,23822572,Meg,,Leichhardt,-33.85507736613827,151.17817587124892,Private room,115,1,2,2018-11-18,0.06,1,351
5491060,Bronte 3 bedroom absolute beachfront home w garden,14258329,Sandy,,Waverley,-33.90399544326213,151.26422556166676,Entire home/apt,599,5,54,2018-10-30,1.30,2,304
5491182,Double Room - Surry Hills Appt,13206774,Nick,,Sydney,-33.88020063275141,151.21666193178254,Private room,120,1,11,2018-10-19,0.24,1,0
5491246,"Quiet home, close to city+ pool!",28473739,Rautem,,Canterbury,-33.923500589362426,151.13473889094908,Private room,50,7,0,,,1,0
5491278,Surry Hills Penthouse With a View!,57949,Treffyn,,Sydney,-33.88223029957508,151.21566883651772,Entire home/apt,130,2,197,2018-11-18,5.07,2,134
5491603,self-contained studio in great area,20248848,Rachel,,Sydney,-33.87573422191171,151.22179951222162,Entire home/apt,60,2,23,2017-03-18,0.51,1,0
5491790,Double room with private balcony,22385731,Jo,,North Sydney,-33.828993067772394,151.22796254124484,Private room,80,1,8,2017-11-18,0.19,2,320
5492489,Tranquil al fresco hideaway,6478990,Maureen,,Pittwater,-33.62538848063175,151.32932096575243,Entire home/apt,199,7,1,2018-01-04,0.09,3,346
5492606,Huge penthouse room in terrace,9650956,Leif,,Sydney,-33.90084568653218,151.1970218724388,Private room,60,7,0,,,1,0
5492972,Simple room near the beach,8776140,Niamh,,Randwick,-33.911033456431184,151.26392229436254,Private room,75,2,12,2018-03-25,0.26,1,34
5499674,"Beautiful, quiet, views of the bay",16110885,Mark,,Sydney,-33.87345539754223,151.22820139925287,Entire home/apt,130,2,12,2017-01-07,0.27,1,0
5500173,Bondi Tamarama Beach House,28528250,Jonathan,,Waverley,-33.897378300014985,151.27043341418786,Entire home/apt,341,2,1,2017-02-15,0.05,1,0
5500275,New interiors / 2 blocks to beach,15977331,Peter,,Waverley,-33.88727017688266,151.27303123687298,Entire home/apt,188,3,103,2018-10-28,2.87,2,3
5500658,Premium home - perfect for families,28531430,Peter,,Willoughby,-33.81200079499278,151.20168327217417,Entire home/apt,419,3,2,2017-07-19,0.12,1,0
5503008,"STUNNING 2 bedroom home, minutes walk from Manly!",28542453,Tom,,Manly,-33.79548755711535,151.28097872195443,Entire home/apt,251,5,5,2018-01-01,0.19,1,0
5504236,For the Eccentric Traveller,28548677,Andrew,,Leichhardt,-33.88040406644342,151.1735569405229,Private room,120,1,0,,,1,0
5509789,Perfect Eastern Suburbs stay,7931961,Melissa,,Woollahra,-33.87525147533507,151.24801552738091,Entire home/apt,235,3,6,2016-04-17,0.15,1,189
5511193,Room with a view and/or yoga retreat..,20582809,Megan,,Pittwater,-33.66514323226042,151.32070164050126,Private room,199,2,36,2018-11-04,0.80,27,334
5511339,Modern 4br Family Oasis with Pool,28586231,Celise,,Randwick,-33.9270046968249,151.24344611033513,Entire home/apt,689,5,1,2015-04-09,0.02,1,0
5511614,Manly Lagoon & Beachside Apartment,28587936,Leanne,,Warringah,-33.78157783734328,151.27982521903175,Entire home/apt,199,7,5,2017-03-04,0.11,1,343
5511629,Newtown Penthouse Paradise,9877446,Samantha,,Sydney,-33.89177067905255,151.18681491002417,Private room,75,2,0,,,1,0
5512395,Queens Park ,28481911,Janine,,Waverley,-33.89774438616036,151.24300972191568,Entire home/apt,375,3,0,,,1,0
5512614,Private Room - Airport & Sydney CBD,4448490,Claudia & Alfonso,,Botany Bay,-33.928078828808616,151.19423626639053,Private room,80,1,46,2018-11-26,1.06,5,324
5512685,Sydney Garden Apartment,28595034,Angie,,Sydney,-33.893616453038696,151.18644973524093,Entire home/apt,170,3,107,2018-12-02,2.37,2,269
